Date,Start_Time,Away_Team,Away_Points,Home_Team,Home_Points,Unnamed: 6,Unnamed: 7,Attend.,LOG,Arena,Notes,Season,Month,Is_Future,Is_Scheduled,Is_Played,Home_Points_Scored,Home_Points_Allowed,Away_Points_Scored,Away_Points_Allowed,Home_Points_Scored_Roll5,Home_Points_Allowed_Roll5,Away_Points_Scored_Roll5,Away_Points_Allowed_Roll5,Home_Point_Diff_Roll5,Away_Point_Diff_Roll5,Home_Win,Point_Diff,Home_Rest_Days,Away_Rest_Days,Home_Streak,Away_Streak
2024-12-15 00:00:00,6:00p,New York Knicks,100.0,Orlando Magic,91.0,Box Score,,17029.0,2:22,Kia Center,,2025,december,False,True,True,91.0,100.0,100.0,91.0,109.6,103.0,114.2,108.8,6.599999999999994,5.400000000000006,0,-9,2.0,10.0,-2,1
2024-12-15 00:00:00,6:00p,Boston Celtics,112.0,Washington Wizards,98.0,Box Score,,16227.0,2:05,Capital One Arena,,2025,december,False,True,True,98.0,112.0,112.0,98.0,105.8,124.6,121.6,110.4,-18.799999999999997,11.199999999999989,0,-14,1.0,10.0,-3,2
2024-12-15 00:00:00,7:00p,Minnesota Timberwolves,106.0,San Antonio Spurs,92.0,Box Score,,16816.0,2:03,Frost Bank Center,,2025,december,False,True,True,92.0,106.0,106.0,92.0,110.2,124.0,106.4,96.6,-13.799999999999997,9.800000000000011,0,-14,9.0,2.0,-1,2
2024-12-15 00:00:00,8:00p,Portland Trail Blazers,109.0,Phoenix Suns,116.0,Box Score,,17071.0,2:06,Footprint Center,,2025,december,False,True,True,116.0,109.0,109.0,116.0,115.4,106.8,104.8,118.8,8.600000000000009,-14.0,1,7,2.0,2.0,2,-6
2024-12-15 00:00:00,8:30p,Dallas Mavericks,143.0,Golden State Warriors,133.0,Box Score,,18064.0,2:14,Chase Center,,2025,december,False,True,True,133.0,143.0,143.0,133.0,107.4,110.8,129.2,120.2,-3.3999999999999915,8.999999999999986,0,-10,3.0,2.0,-2,1
2024-12-15 00:00:00,9:30p,Memphis Grizzlies,110.0,Los Angeles Lakers,116.0,Box Score,,15106.0,2:34,Crypto.com Arena,,2025,december,False,True,True,116.0,110.0,110.0,116.0,107.2,111.0,127.0,120.2,-3.799999999999997,6.799999999999997,1,6,7.0,5.0,1,-1
2024-12-16 00:00:00,7:30p,Cleveland Cavaliers,130.0,Brooklyn Nets,101.0,Box Score,,16588.0,2:18,Barclays Center,,2025,december,False,True,True,101.0,130.0,130.0,101.0,101.0,112.2,115.4,112.4,-11.200000000000003,3.0,0,-29,2.0,,-3,2
2024-12-16 00:00:00,7:00p,Miami Heat,124.0,Detroit Pistons,125.0,Box Score,OT,17810.0,2:35,Little Caesars Arena,,2025,december,False,True,True,125.0,124.0,124.0,125.0,108.4,117.0,107.4,113.0,-8.599999999999994,-5.599999999999994,1,1,3.0,6.0,1,-1
2024-12-16 00:00:00,7:00p,Philadelphia 76ers,121.0,Charlotte Hornets,108.0,Box Score,,14677.0,2:22,Spectrum Center,,2025,december,False,True,True,108.0,121.0,121.0,108.0,103.2,110.6,112.2,105.0,-7.3999999999999915,7.200000000000003,0,-13,14.0,4.0,-2,1
2024-12-16 00:00:00,7:30p,Chicago Bulls,122.0,Toronto Raptors,121.0,Box Score,,16324.0,2:25,Scotiabank Arena,,2025,december,False,True,True,121.0,122.0,122.0,121.0,112.2,120.0,122.6,121.6,-7.799999999999997,1.0,0,-1,7.0,2.0,-5,2
2024-12-16 00:00:00,10:30p,Utah Jazz,107.0,Los Angeles Clippers,144.0,Box Score,,14651.0,2:16,Intuit Dome,,2025,december,False,True,True,144.0,107.0,107.0,144.0,116.6,111.8,113.8,128.6,4.799999999999997,-14.799999999999997,1,37,2.0,3.0,1,-3
2024-12-16 00:00:00,10:00p,Denver Nuggets,130.0,Sacramento Kings,129.0,Box Score,,16936.0,2:19,Golden 1 Center,,2025,december,False,True,True,129.0,130.0,130.0,129.0,124.8,119.0,124.0,122.8,5.799999999999997,1.2000000000000028,0,-1,7.0,5.0,-1,3
2024-12-17 00:00:00,8:30p,Milwaukee Bucks,97.0,Oklahoma City Thunder,81.0,Box Score,,18519.0,2:19,T-Mobile Arena,NBA Cup,2025,december,False,True,True,81.0,97.0,97.0,81.0,110.4,100.4,110.8,103.0,10.0,7.799999999999997,0,-16,2.0,1.0,-1,4
2024-12-19 00:00:00,8:00p,New Orleans Pelicans,113.0,Houston Rockets,133.0,Box Score,,18055.0,2:13,Toyota Center,,2025,december,False,True,True,133.0,113.0,113.0,133.0,111.4,102.2,106.0,123.0,9.200000000000003,-17.0,1,20,2.0,18.0,1,-5
2024-12-19 00:00:00,7:00p,Utah Jazz,126.0,Detroit Pistons,119.0,Box Score,,18022.0,2:32,Little Caesars Arena,,2025,december,False,True,True,119.0,126.0,126.0,119.0,109.8,117.8,115.4,127.2,-8.0,-11.799999999999997,0,-7,8.0,2.0,-1,1
2024-12-19 00:00:00,7:00p,Oklahoma City Thunder,105.0,Orlando Magic,99.0,Box Score,,18896.0,2:26,Kia Center,,2025,december,False,True,True,99.0,105.0,105.0,99.0,109.8,106.8,114.0,102.4,3.0,11.599999999999994,0,-6,2.0,2.0,-3,1
2024-12-19 00:00:00,7:30p,Chicago Bulls,117.0,Boston Celtics,108.0,Box Score,,19156.0,2:06,TD Garden,,2025,december,False,True,True,108.0,117.0,117.0,108.0,118.6,113.6,124.8,118.8,5.0,6.0,0,-9,370.0,4.0,-1,3
2024-12-19 00:00:00,7:30p,Brooklyn Nets,101.0,Toronto Raptors,94.0,Box Score,,19214.0,2:20,Scotiabank Arena,,2025,december,False,True,True,94.0,101.0,101.0,94.0,106.6,118.0,115.4,118.8,-11.400000000000006,-3.3999999999999915,0,-7,3.0,8.0,-6,1
2024-12-19 00:00:00,9:00p,Indiana Pacers,120.0,Phoenix Suns,111.0,Box Score,,17071.0,2:17,Footprint Center,,2025,december,False,True,True,111.0,120.0,120.0,111.0,112.2,110.8,114.8,112.4,1.4000000000000057,2.3999999999999915,0,-9,358.0,6.0,-1,3
2024-12-19 00:00:00,7:00p,Charlotte Hornets,114.0,Washington Wizards,123.0,Box Score,,15256.0,2:24,Capital One Arena,,2025,december,False,True,True,123.0,114.0,114.0,123.0,111.2,123.2,108.4,118.2,-12.0,-9.799999999999997,1,9,359.0,1.0,1,-3
2024-12-19 00:00:00,8:00p,Atlanta Hawks,126.0,San Antonio Spurs,133.0,Box Score,OT,17852.0,2:36,Frost Bank Center,,2025,december,False,True,True,133.0,126.0,126.0,133.0,116.6,125.4,112.4,110.2,-8.800000000000011,2.200000000000003,1,7,2.0,362.0,1,-2
2024-12-19 00:00:00,8:30p,Los Angeles Clippers,118.0,Dallas Mavericks,95.0,Box Score,,20044.0,2:14,American Airlines Center,,2025,december,False,True,True,95.0,118.0,118.0,95.0,117.4,106.4,104.6,106.0,11.0,-1.4000000000000057,0,-23,,2.0,-1,2
2024-12-19 00:00:00,9:30p,New York Knicks,133.0,Minnesota Timberwolves,107.0,Box Score,,18978.0,2:13,Target Center,,2025,december,False,True,True,107.0,133.0,133.0,107.0,102.0,101.4,111.8,106.6,0.5999999999999943,5.200000000000003,0,-26,9.0,366.0,-1,2
2024-12-19 00:00:00,10:00p,Denver Nuggets,124.0,Portland Trail Blazers,126.0,Box Score,,16753.0,2:14,Moda Center,,2025,december,False,True,True,126.0,124.0,124.0,126.0,117.4,125.2,124.4,122.8,-7.799999999999997,1.6000000000000085,1,2,1.0,2.0,1,-1
2024-12-19 00:00:00,10:00p,Los Angeles Lakers,113.0,Sacramento Kings,100.0,Box Score,,17832.0,2:18,Golden 1 Center,,2025,december,False,True,True,100.0,113.0,113.0,100.0,123.0,115.6,101.0,114.8,7.400000000000006,-13.799999999999997,0,-13,4.0,363.0,-2,2
2024-12-19 00:00:00,8:00p,Golden State Warriors,93.0,Memphis Grizzlies,144.0,Box Score,,17729.0,2:06,FedEx Forum,,2025,december,False,True,True,144.0,93.0,93.0,144.0,130.0,110.4,99.4,114.2,19.599999999999994,-14.799999999999997,1,51,4.0,2.0,1,-3
2024-12-20 00:00:00,7:00p,Charlotte Hornets,98.0,Philadelphia 76ers,108.0,Box Score,,20291.0,2:16,Wells Fargo Center,,2025,december,False,True,True,108.0,98.0,98.0,108.0,106.8,108.2,104.2,114.8,-1.4000000000000057,-10.599999999999994,1,10,2.0,2.0,2,-4
2024-12-20 00:00:00,7:30p,Milwaukee Bucks,101.0,Cleveland Cavaliers,124.0,Box Score,,19432.0,2:03,Rocket Mortgage Fieldhouse,,2025,december,False,True,True,124.0,101.0,101.0,124.0,119.6,103.6,109.8,107.2,16.0,2.5999999999999943,1,23,5.0,1.0,3,-1
2024-12-20 00:00:00,8:00p,Oklahoma City Thunder,104.0,Miami Heat,97.0,Box Score,,19801.0,2:17,Kaseya Center,,2025,december,False,True,True,97.0,104.0,104.0,97.0,117.6,105.0,114.6,103.2,12.599999999999994,11.399999999999991,0,-7,2.0,5.0,-2,2
2024-12-21 00:00:00,7:30p,Utah Jazz,105.0,Brooklyn Nets,94.0,Box Score,,17926.0,2:06,Barclays Center,,2025,december,False,True,True,94.0,105.0,105.0,94.0,99.8,108.6,115.2,119.4,-8.799999999999997,-4.200000000000003,0,-11,8.0,2.0,-1,2
2024-12-21 00:00:00,7:30p,Memphis Grizzlies,128.0,Atlanta Hawks,112.0,Box Score,,16909.0,2:04,State Farm Arena,,2025,december,False,True,True,112.0,128.0,128.0,112.0,119.6,122.8,124.2,116.4,-3.200000000000003,7.799999999999997,0,-16,2.0,6.0,-3,2
2024-12-21 00:00:00,8:00p,New York Knicks,104.0,New Orleans Pelicans,93.0,Box Score,,16696.0,2:07,Smoothie King Center,,2025,december,False,True,True,93.0,104.0,104.0,93.0,106.0,115.4,109.8,99.4,-9.400000000000006,10.399999999999991,0,-11,3.0,2.0,-6,3
2024-12-21 00:00:00,8:00p,Boston Celtics,123.0,Chicago Bulls,98.0,Box Score,,19803.0,1:57,United Center,,2025,december,False,True,True,98.0,123.0,123.0,98.0,111.6,112.0,118.4,107.2,-0.4000000000000057,11.200000000000003,0,-25,8.0,2.0,-1,1
2024-12-21 00:00:00,8:30p,Portland Trail Blazers,94.0,San Antonio Spurs,114.0,Box Score,,18354.0,2:06,Frost Bank Center,,2025,december,False,True,True,114.0,94.0,94.0,114.0,114.6,116.4,104.0,117.0,-1.8000000000000114,-13.0,1,20,10.0,7.0,2,-1
2024-12-21 00:00:00,7:00p,Miami Heat,114.0,Orlando Magic,121.0,Box Score,,18080.0,2:32,Kia Center,,2025,december,False,True,True,121.0,114.0,114.0,121.0,111.8,109.6,108.2,113.4,2.200000000000003,-5.200000000000003,1,7,2.0,,1,-3
2024-12-21 00:00:00,8:00p,Golden State Warriors,113.0,Minnesota Timberwolves,103.0,Box Score,,18978.0,2:47,Target Center,,2025,december,False,True,True,103.0,113.0,113.0,103.0,101.8,101.0,103.2,114.0,0.7999999999999972,-10.799999999999997,0,-10,1.0,2.0,-2,1
2024-12-21 00:00:00,8:00p,Philadelphia 76ers,99.0,Cleveland Cavaliers,126.0,Box Score,,19432.0,2:06,Rocket Mortgage Fieldhouse,,2025,december,False,True,True,126.0,99.0,99.0,126.0,121.8,101.2,109.8,106.8,20.599999999999994,3.0,1,27,8.0,1.0,4,-1
